data;ur;gr;podgr;lesson;prepod;aud
05.11.2022;8;ИСиП-20-3;0;ЭконОрг;Гареева М.А.;ДО
05.11.2022;9;ИСиП-20-3;0;ЭконОрг;Гареева М.А.;ДО
05.11.2022;3;ИСиП-22-1;0;История;Горбунова Н.В.;ДО
05.11.2022;4;ИСиП-22-1;0;История;Горбунова Н.В.;ДО
05.11.2022;6;ИСиП-22-1;0;Обществ;Кошеленко И.П.;ДО
05.11.2022;7;ИСиП-22-1;0;Обществ;Кошеленко И.П.;ДО
05.11.2022;8;ИСиП-22-1;0;ФизКульт;Шубин А.В.;ДО
05.11.2022;9;ИСиП-22-1;0;ФизКульт;Шубин А.В.;ДО
05.11.2022;10;ИСиП-22-1;0;Математика;Молькова Т.В.;ДО
05.11.2022;11;ИСиП-22-1;0;Математика;Молькова Т.В.;ДО
05.11.2022;1;К-20-3;(I);ИТПД;Ненова Л.П.;ДО
05.11.2022;1;К-20-3;(II);Статистика;Новикова О.А.;"
ДО"
05.11.2022;2;К-20-3;(I);ИТПД;Ненова Л.П.;ДО
05.11.2022;2;К-20-3;(II);Статистика;Новикова О.А.;"
ДО"
05.11.2022;3;К-20-3;(I);ИТПД;Ненова Л.П.;ДО
05.11.2022;3;К-20-3;(II);ИнЯз;Положай М.Н.;"
ДО"
05.11.2022;4;К-20-3;(I);ИТПД;Ненова Л.П.;ДО
05.11.2022;4;К-20-3;(II);ИнЯз;Положай М.Н.;"
ДО"
05.11.2022;6;К-20-3;(I);ИнЯз;Положай М.Н.;ДО
05.11.2022;6;К-20-3;(II);ИТПД;Ненова Л.П.;"
ДО"
05.11.2022;7;К-20-3;(I);ИнЯз;Положай М.Н.;ДО
05.11.2022;7;К-20-3;(II);ИТПД;Ненова Л.П.;"
ДО"
05.11.2022;8;К-20-3;(I);Статистика;Новикова О.А.;ДО
05.11.2022;8;К-20-3;(II);ИТПД;Ненова Л.П.;"
ДО"
05.11.2022;9;К-20-3;(I);Статистика;Новикова О.А.;ДО
05.11.2022;9;К-20-3;(II);ИТПД;Ненова Л.П.;"
ДО"
05.11.2022;3;К-22-1;0;Математика;Исламшина Н.С.;ДО
05.11.2022;4;К-22-1;0;Математика;Исламшина Н.С.;ДО
05.11.2022;5;К-22-1;0;Естеств;Верченко О.В.;ДО
05.11.2022;6;К-22-1;0;Естеств;Верченко О.В.;ДО
05.11.2022;8;К-22-1;0;География;Мотовилова Н.А.;ДО
05.11.2022;9;К-22-1;0;География;Мотовилова Н.А.;ДО
05.11.2022;10;К-22-1;0;География;Мотовилова Н.А.;ДО
05.11.2022;11;К-22-1;0;География;Мотовилова Н.А.;ДО
05.11.2022;3;КИП-194;0;ПускРаб;Волченко И.И.;ДО
05.11.2022;4;КИП-194;0;ПускРаб;Волченко И.И.;ДО
05.11.2022;5;КИП-194;0;ПускРаб;Волченко И.И.;ДО
05.11.2022;6;КИП-194;0;ПускРаб;Волченко И.И.;ДО
05.11.2022;8;КИП-194;0;АвтоУпр;Конев А.Н.;ДО
05.11.2022;9;КИП-194;0;АвтоУпр;Конев А.Н.;ДО
05.11.2022;4;КИП-203;0;ОхранаТруд;Бабаков О.П.;ДО
05.11.2022;5;КИП-203;0;ОхранаТруд;Бабаков О.П.;ДО
05.11.2022;7;КИП-203;0;МонтажАвто;Волченко И.И.;ДО
05.11.2022;8;КИП-203;0;МонтажАвто;Волченко И.И.;ДО
05.11.2022;9;КИП-203;0;МонтажАвто;Волченко И.И.;ДО
05.11.2022;10;КИП-203;0;МонтажАвто;Волченко И.И.;ДО
05.11.2022;11;КИП-203;0;МонтажАвто;Волченко И.И.;ДО
05.11.2022;12;КИП-203;0;МонтажАвто;Волченко И.И.;ДО
05.11.2022;1;КИП-212;(I);СредстваАв;Конев А.Н.;ДО
05.11.2022;1;КИП-212;(II);ТехИзмерен;Ульянова Л.И.;"
ДО"
05.11.2022;2;КИП-212;(I);СредстваАв;Конев А.Н.;ДО
05.11.2022;2;КИП-212;(II);ТехИзмерен;Ульянова Л.И.;"
ДО"
05.11.2022;3;КИП-212;(I);ТехИзмерен;Ульянова Л.И.;ДО
05.11.2022;3;КИП-212;(II);СредстваАв;Конев А.Н.;"
ДО"
05.11.2022;4;КИП-212;(I);ТехИзмерен;Ульянова Л.И.;ДО
05.11.2022;4;КИП-212;(II);СредстваАв;Конев А.Н.;"
ДО"
05.11.2022;6;КИП-212;0;Математика;Молькова Т.В.;ДО
05.11.2022;7;КИП-212;0;Математика;Молькова Т.В.;ДО
05.11.2022;8;КИП-212;0;ФизКульт;Неганов И.И.;ДО
05.11.2022;9;КИП-212;0;ФизКульт;Неганов И.И.;ДО
05.11.2022;1;КИП-221;(I);Инф;Баженова О.А.;ДО
05.11.2022;1;КИП-221;(II);Инф;Баженова О.А.;"
ДО"
05.11.2022;2;КИП-221;(I);Инф;Баженова О.А.;ДО
05.11.2022;2;КИП-221;(II);Инф;Баженова О.А.;"
ДО"
05.11.2022;4;КИП-221;0;Математика;Молькова Т.В.;ДО
05.11.2022;5;КИП-221;0;Математика;Молькова Т.В.;ДО
05.11.2022;6;КИП-221;0;ФизКульт;Неганов И.И.;ДО
05.11.2022;7;КИП-221;0;ФизКульт;Неганов И.И.;ДО
05.11.2022;8;КИП-221;0;История;Кошеленко И.П.;ДО
05.11.2022;9;КИП-221;0;История;Кошеленко И.П.;ДО
05.11.2022;2;МАОР-221;0;Химия;Шулакова И.А.;ДО
05.11.2022;3;МАОР-221;0;Химия;Шулакова И.А.;ДО
05.11.2022;5;МАОР-221;0;Литература;Гопп О.С.;ДО
05.11.2022;6;МАОР-221;0;Литература;Гопп О.С.;ДО
05.11.2022;7;МАОР-221;0;Математика;Баженова О.А.;ДО
05.11.2022;8;МАОР-221;0;Математика;Баженова О.А.;ДО
05.11.2022;9;МАОР-221;0;Математика;Баженова О.А.;ДО
05.11.2022;10;МАОР-221;0;Математика;Баженова О.А.;ДО
05.11.2022;1;НК-22-1;0;Астрономия;Бельдиман И.Г.;ДО
05.11.2022;2;НК-22-1;0;Астрономия;Бельдиман И.Г.;ДО
05.11.2022;4;НК-22-1;0;ФизКульт;Шубин А.В.;ДО
05.11.2022;5;НК-22-1;0;ФизКульт;Шубин А.В.;ДО
05.11.2022;6;НК-22-1;0;Математика;Кулаева И.Н.;ДО
05.11.2022;7;НК-22-1;0;Математика;Кулаева И.Н.;ДО
05.11.2022;8;НК-22-1;(I);ИнЯз;Борак Е.Ю.;ДО
05.11.2022;8;НК-22-1;(II);ИнЯз;Борак Е.Ю.;"
ДО"
05.11.2022;9;НК-22-1;(I);ИнЯз;Борак Е.Ю.;ДО
05.11.2022;9;НК-22-1;(II);ИнЯз;Борак Е.Ю.;"
ДО"
05.11.2022;3;СИС-19-4;(II);БезопКомп;Родионов Н.Д.;ДО
05.11.2022;4;СИС-19-4;(II);БезопКомп;Родионов Н.Д.;ДО
05.11.2022;5;СИС-19-4;(II);БезопКомп;Родионов Н.Д.;ДО
05.11.2022;6;СИС-19-4;(II);БезопКомп;Родионов Н.Д.;ДО
05.11.2022;7;СИС-19-4;(I);ИнКомпГр;Хусейнов Р.В.;ДО
05.11.2022;7;СИС-19-4;(II);БезопКомп;Родионов Н.Д.;"
ДО"
05.11.2022;8;СИС-19-4;(I);ИнКомпГр;Хусейнов Р.В.;ДО
05.11.2022;8;СИС-19-4;(II);БезопКомп;Родионов Н.Д.;"
ДО"
05.11.2022;9;СИС-19-4;(I);БезопКомп;Родионов Н.Д.;ДО
05.11.2022;9;СИС-19-4;(II);ИнКомпГр;Хусейнов Р.В.;"
ДО"
05.11.2022;10;СИС-19-4;(I);БезопКомп;Родионов Н.Д.;ДО
05.11.2022;10;СИС-19-4;(II);ИнКомпГр;Хусейнов Р.В.;"
ДО"
05.11.2022;11;СИС-19-4;(I);БезопКомп;Родионов Н.Д.;ДО
05.11.2022;12;СИС-19-4;(I);БезопКомп;Родионов Н.Д.;ДО
05.11.2022;13;СИС-19-4;(I);БезопКомп;Родионов Н.Д.;ДО
05.11.2022;14;СИС-19-4;(I);БезопКомп;Родионов Н.Д.;ДО
05.11.2022;1;СИС-21-2;0;КомпСеть;Новиков Д.Н.;ДО
05.11.2022;2;СИС-21-2;0;КомпСеть;Новиков Д.Н.;ДО
05.11.2022;3;СИС-21-2;0;КомпСеть;Новиков Д.Н.;ДО
05.11.2022;4;СИС-21-2;0;КомпСеть;Новиков Д.Н.;ДО
05.11.2022;6;СИС-21-2;0;КомпСеть;Новиков Д.Н.;ДО
05.11.2022;7;СИС-21-2;0;КомпСеть;Новиков Д.Н.;ДО
05.11.2022;8;СИС-21-2;0;ЭлВысМат;Молькова Т.В.;ДО
05.11.2022;9;СИС-21-2;0;ЭлВысМат;Молькова Т.В.;ДО
05.11.2022;2;СЭГ-21-2;(II);ИнжГраф;Зиганчин А.И.;ДО
05.11.2022;3;СЭГ-21-2;(I);ИТПД;Шлерт И.В.;ДО
05.11.2022;3;СЭГ-21-2;(II);ИнжГраф;Зиганчин А.И.;"
ДО"
05.11.2022;4;СЭГ-21-2;(I);ИТПД;Шлерт И.В.;ДО
05.11.2022;4;СЭГ-21-2;(II);ТехМех;Чулакова А.В.;"
ДО"
05.11.2022;5;СЭГ-21-2;(I);ИнжГраф;Зиганчин А.И.;ДО
05.11.2022;5;СЭГ-21-2;;ТехМех Чулакова;А.В. (I;"
ДО"
05.11.2022;6;СЭГ-21-2;(I);ИнжГраф;Зиганчин А.И.;ДО
05.11.2022;6;СЭГ-21-2;(II);Обед;Обед ..;"
ДО"
05.11.2022;7;СЭГ-21-2;(I);Обед;Обед ..;ДО
05.11.2022;7;СЭГ-21-2;(II);ИнжГраф;Зиганчин А.И.;"
ДО"
05.11.2022;8;СЭГ-21-2;(II);ИнжГраф;Зиганчин А.И.;ДО
05.11.2022;9;СЭГ-21-2;(I);ТехМех;Чулакова А.В.;ДО
05.11.2022;9;СЭГ-21-2;(II);ИТПД;Шлерт И.В.;"
ДО"
05.11.2022;10;СЭГ-21-2;;ИТПД Шлерт;И.В. (II;ДО
05.11.2022;10;СЭГ-21-2;(II);ТехМех;Чулакова А.В.;"
ДО"
05.11.2022;1;СЭЗ-19-4;(I);СтроитКонс;Медянцева Е.Д.;ДО
05.11.2022;1;СЭЗ-19-4;(II);ЭксплЗдан;Завидняк И.В.;"
ДО"
05.11.2022;2;СЭЗ-19-4;(I);СтроитКонс;Медянцева Е.Д.;ДО
05.11.2022;2;СЭЗ-19-4;(II);ЭксплЗдан;Завидняк И.В.;"
ДО"
05.11.2022;3;СЭЗ-19-4;(I);ЭксплЗдан;Завидняк И.В.;ДО
05.11.2022;3;СЭЗ-19-4;(II);СтроитКонс;Медянцева Е.Д.;"
ДО"
05.11.2022;4;СЭЗ-19-4;(I);ЭксплЗдан;Завидняк И.В.;ДО
05.11.2022;4;СЭЗ-19-4;(II);СтроитКонс;Медянцева Е.Д.;"
ДО"
05.11.2022;6;СЭЗ-19-4;0;ЭконОрг;Костоусова Е.Ю.;ДО
05.11.2022;7;СЭЗ-19-4;0;ЭконОрг;Костоусова Е.Ю.;ДО
05.11.2022;8;СЭЗ-19-4;0;Смета;Медянцева Е.Д.;ДО
05.11.2022;9;СЭЗ-19-4;0;Смета;Медянцева Е.Д.;ДО
05.11.2022;3;СЭЗ-20-3;0;БЖ;Королев В.В.;ДО
05.11.2022;4;СЭЗ-20-3;0;БЖ;Королев В.В.;ДО
05.11.2022;6;СЭЗ-20-3;0;ПроектЗдСо;Завидняк И.В.;ДО
05.11.2022;7;СЭЗ-20-3;0;ПроектЗдСо;Завидняк И.В.;ДО
05.11.2022;8;СЭЗ-20-3;0;История;Горбунова Н.В.;ДО
05.11.2022;9;СЭЗ-20-3;0;История;Горбунова Н.В.;ДО
05.11.2022;10;СЭЗ-20-3;0;ОснФил;Горбунова Н.В.;ДО
05.11.2022;11;СЭЗ-20-3;0;ОснФил;Горбунова Н.В.;ДО
05.11.2022;2;СЭЗ-21-2;(I);ТехМех;Чулакова А.В.;ДО
05.11.2022;3;СЭЗ-21-2;(I);ТехМех;Чулакова А.В.;ДО
05.11.2022;4;СЭЗ-21-2;0;Математика;Алексеев Н.Л.;ДО
05.11.2022;5;СЭЗ-21-2;0;Математика;Алексеев Н.Л.;ДО
05.11.2022;6;СЭЗ-21-2;0;Астрономия;Бельдиман И.Г.;ДО
05.11.2022;7;СЭЗ-21-2;0;Астрономия;Бельдиман И.Г.;ДО
05.11.2022;9;СЭЗ-21-2;0;ОБЖ;Королев В.В.;ДО
05.11.2022;10;СЭЗ-21-2;0;ОБЖ;Королев В.В.;ДО
05.11.2022;11;СЭЗ-21-2;(II);ТехМех;Чулакова А.В.;ДО
05.11.2022;12;СЭЗ-21-2;(II);ТехМех;Чулакова А.В.;ДО
05.11.2022;1;СЭЗ-22-1;(I);ИнЯз;Положай М.Н.;ДО
05.11.2022;2;СЭЗ-22-1;(I);ИнЯз;Положай М.Н.;ДО
05.11.2022;3;СЭЗ-22-1;0;Физика;Бельдиман И.Г.;ДО
05.11.2022;4;СЭЗ-22-1;0;Физика;Бельдиман И.Г.;ДО
05.11.2022;6;СЭЗ-22-1;0;Литература;Гуляева Н.И.;ДО
05.11.2022;7;СЭЗ-22-1;0;Литература;Гуляева Н.И.;ДО
05.11.2022;8;СЭЗ-22-1;(II);ИнЯз;Положай М.Н.;ДО
05.11.2022;9;СЭЗ-22-1;(II);ИнЯз;Положай М.Н.;ДО
05.11.2022;3;ТО-20-3;(I);ТОиРемонт;Кочергин Е.В.;ДО
05.11.2022;3;ТО-20-3;(II);ИнЯз;Дунская У.А.;"
ДО"
05.11.2022;4;ТО-20-3;(I);ТОиРемонт;Кочергин Е.В.;ДО
05.11.2022;4;ТО-20-3;(II);ИнЯз;Дунская У.А.;"
ДО"
05.11.2022;5;ТО-20-3;(I);ТОиРемонт;Кочергин Е.В.;ДО
05.11.2022;5;ТО-20-3;(II);ИнжГраф;Ульянова Л.И.;"
ДО"
05.11.2022;6;ТО-20-3;(I);ТОиРемонт;Кочергин Е.В.;ДО
05.11.2022;6;ТО-20-3;(II);ИнжГраф;Ульянова Л.И.;"
ДО"
05.11.2022;8;ТО-20-3;(I);ИнжГраф;Ульянова Л.И.;ДО
05.11.2022;8;ТО-20-3;(II);ТОиРемонт;Кочергин Е.В.;"
ДО"
05.11.2022;9;ТО-20-3;(I);ИнжГраф;Ульянова Л.И.;ДО
05.11.2022;9;ТО-20-3;(II);ТОиРемонт;Кочергин Е.В.;"
ДО"
05.11.2022;10;ТО-20-3;(I);ИнЯз;Дунская У.А.;ДО
05.11.2022;10;ТО-20-3;(II);ТОиРемонт;Кочергин Е.В.;"
ДО"
05.11.2022;11;ТО-20-3;(I);ИнЯз;Дунская У.А.;ДО
05.11.2022;11;ТО-20-3;(II);ТОиРемонт;Кочергин Е.В.;"
ДО"
05.11.2022;2;ЭГС-203;0;ЭфПовРынТр;Вахрамеева А.С.;ДО
05.11.2022;3;ЭГС-203;0;ЭфПовРынТр;Вахрамеева А.С.;ДО
05.11.2022;5;ЭГС-203;0;КонрСвСоед;Смердова Н.А.;ДО
05.11.2022;6;ЭГС-203;0;КонрСвСоед;Смердова Н.А.;ДО
05.11.2022;7;ЭГС-203;0;КонрСвСоед;Смердова Н.А.;ДО
05.11.2022;8;ЭГС-203;0;КонрСвСоед;Смердова Н.А.;ДО
05.11.2022;9;ЭГС-203;0;КонрСвСоед;Смердова Н.А.;ДО
05.11.2022;10;ЭГС-203;0;КонрСвСоед;Смердова Н.А.;ДО
05.11.2022;1;ЭГС-212;0;История;Горбунова Н.В.;ДО
05.11.2022;2;ЭГС-212;0;История;Горбунова Н.В.;ДО
05.11.2022;3;ЭГС-212;(I);ИнЯз;Борак Е.Ю.;ДО
05.11.2022;3;ЭГС-212;(II);ТехПрСвКон;Смердова Н.А.;"
ДО"
05.11.2022;4;ЭГС-212;(I);ИнЯз;Борак Е.Ю.;ДО
05.11.2022;4;ЭГС-212;(II);ТехПрСвКон;Смердова Н.А.;"
ДО"
05.11.2022;6;ЭГС-212;(I);ТехПрСвКон;Смердова Н.А.;ДО
05.11.2022;6;ЭГС-212;(II);ИнЯз;Борак Е.Ю.;"
ДО"
05.11.2022;7;ЭГС-212;(I);ТехПрСвКон;Смердова Н.А.;ДО
05.11.2022;7;ЭГС-212;(II);ИнЯз;Борак Е.Ю.;"
ДО"
05.11.2022;8;ЭГС-212;0;РусЯз;Гуляева Н.И.;ДО
05.11.2022;9;ЭГС-212;0;РусЯз;Гуляева Н.И.;ДО
05.11.2022;1;ЭГС-221;(I);ИнЯз;Цебро Е.А.;ДО
05.11.2022;1;ЭГС-221;(II);Инф;Слюсарева О.С.;"
ДО"
05.11.2022;2;ЭГС-221;(I);ИнЯз;Цебро Е.А.;ДО
05.11.2022;2;ЭГС-221;(II);Инф;Слюсарева О.С.;"
ДО"
05.11.2022;3;ЭГС-221;(I);Инф;Слюсарева О.С.;ДО
05.11.2022;3;ЭГС-221;(II);ИнЯз;Цебро Е.А.;"
ДО"
05.11.2022;4;ЭГС-221;(I);Инф;Слюсарева О.С.;ДО
05.11.2022;4;ЭГС-221;(II);ИнЯз;Цебро Е.А.;"
ДО"
05.11.2022;6;ЭГС-221;0;ОБЖ;Королев В.В.;ДО
05.11.2022;7;ЭГС-221;0;ОБЖ;Королев В.В.;ДО
05.11.2022;8;ЭГС-221;0;Физика;Бельдиман И.Г.;ДО
05.11.2022;9;ЭГС-221;0;Физика;Бельдиман И.Г.;ДО
05.11.2022;1;ЭЛ-221;0;История;Кошеленко И.П.;ДО
05.11.2022;2;ЭЛ-221;0;История;Кошеленко И.П.;ДО
05.11.2022;3;ЭЛ-221;0;Обществ;Шарова Н.Ш.;ДО
05.11.2022;4;ЭЛ-221;0;Обществ;Шарова Н.Ш.;ДО
05.11.2022;6;ЭЛ-221;0;Математика;Алексеев Н.Л.;ДО
05.11.2022;7;ЭЛ-221;0;Математика;Алексеев Н.Л.;ДО
05.11.2022;8;ЭЛ-221;0;Математика;Алексеев Н.Л.;ДО
05.11.2022;9;ЭЛ-221;0;Математика;Алексеев Н.Л.;ДО
05.11.2022;1;ЭМ-19-4;0;ПсихОбщ;Божко О.В.;ДО
05.11.2022;2;ЭМ-19-4;0;ПсихОбщ;Божко О.В.;ДО
05.11.2022;4;ЭМ-19-4;0;ОТЭиОЭЭО;Сахарова Н.В.;ДО
05.11.2022;5;ЭМ-19-4;0;ОТЭиОЭЭО;Сахарова Н.В.;ДО
05.11.2022;6;ЭМ-19-4;0;ЭксплГруз;Попик Я.Ф.;ДО
05.11.2022;7;ЭМ-19-4;0;ЭксплГруз;Попик Я.Ф.;ДО
05.11.2022;8;ЭМ-19-4;0;ЭлМонт;Попик Я.Ф.;ДО
05.11.2022;9;ЭМ-19-4;0;ЭлМонт;Попик Я.Ф.;ДО
05.11.2022;1;ЭМ-20-3;(I);ЭИЭОО;Попик Я.Ф.;ДО
05.11.2022;1;ЭМ-20-3;(II);ИТПД;Новиков А.И.;"
ДО"
05.11.2022;2;ЭМ-20-3;(I);ЭИЭОО;Попик Я.Ф.;ДО
05.11.2022;2;ЭМ-20-3;(II);ИТПД;Новиков А.И.;"
ДО"
05.11.2022;3;ЭМ-20-3;(I);ИТПД;Новиков А.И.;ДО
05.11.2022;3;ЭМ-20-3;(II);ЭИЭОО;Попик Я.Ф.;"
ДО"
05.11.2022;4;ЭМ-20-3;(I);ИТПД;Новиков А.И.;ДО
05.11.2022;4;ЭМ-20-3;(II);ЭИЭОО;Попик Я.Ф.;"
ДО"
05.11.2022;6;ЭМ-20-3;0;ФизКульт;Шубин А.В.;ДО
05.11.2022;7;ЭМ-20-3;0;ФизКульт;Шубин А.В.;ДО
05.11.2022;8;ЭМ-20-3;(I);ОТЭиОЭЭО;Сахарова Н.В.;ДО
05.11.2022;8;ЭМ-20-3;(II);ОТЭиОЭЭО;Сахарова Н.В.;"
ДО"
05.11.2022;9;ЭМ-20-3;(I);ОТЭиОЭЭО;Сахарова Н.В.;ДО
05.11.2022;9;ЭМ-20-3;(II);ОТЭиОЭЭО;Сахарова Н.В.;"
ДО"
05.11.2022;1;ЭМ-21-2;(I);ИнЯзПроф;Хайдукова А.Н.;ДО
05.11.2022;1;ЭМ-21-2;(II);Инф;Ненова Л.П.;"
ДО"
05.11.2022;2;ЭМ-21-2;(I);ИнЯзПроф;Хайдукова А.Н.;ДО
05.11.2022;2;ЭМ-21-2;(II);Инф;Ненова Л.П.;"
ДО"
05.11.2022;3;ЭМ-21-2;0;История;Кошеленко И.П.;ДО
05.11.2022;4;ЭМ-21-2;0;История;Кошеленко И.П.;ДО
05.11.2022;6;ЭМ-21-2;0;Обществ;Горбунова Н.В.;ДО
05.11.2022;7;ЭМ-21-2;0;Обществ;Горбунова Н.В.;ДО
05.11.2022;8;ЭМ-21-2;(I);Инф;Ненова Л.П.;ДО
05.11.2022;8;ЭМ-21-2;(II);ИнЯзПроф;Хайдукова А.Н.;"
ДО"
05.11.2022;9;ЭМ-21-2;(I);Инф;Ненова Л.П.;ДО
05.11.2022;9;ЭМ-21-2;(II);ИнЯзПроф;Хайдукова А.Н.;"
ДО"
05.11.2022;1;ЭМ-22-1;0;Математика;Исламшина Н.С.;ДО
05.11.2022;2;ЭМ-22-1;0;Математика;Исламшина Н.С.;ДО
05.11.2022;3;ЭМ-22-1;0;Биология;Верченко О.В.;ДО
05.11.2022;4;ЭМ-22-1;0;Биология;Верченко О.В.;ДО
05.11.2022;5;ЭМ-22-1;(I);Инф;Шлерт И.В.;ДО
05.11.2022;5;ЭМ-22-1;(II);Инф;Шлерт И.В.;"
ДО"
05.11.2022;6;ЭМ-22-1;(I);Инф;Шлерт И.В.;ДО
05.11.2022;6;ЭМ-22-1;(II);Инф;Шлерт И.В.;"
ДО"
05.11.2022;7;ЭМ-22-1;(I);Инф;Шлерт И.В.;ДО
05.11.2022;7;ЭМ-22-1;(II);Инф;Шлерт И.В.;"
ДО"
05.11.2022;8;ЭМ-22-1;(I);Инф;Шлерт И.В.;ДО
05.11.2022;8;ЭМ-22-1;(II);Инф;Шлерт И.В.;"
ДО"
